season,batting_team,batter,matches,total_balls,total_runs,dot_balls,ones,twos,threes,fours,sixes,thirty_plus,fifty_plus,hundred_plus,dismissals,Not_outs,batting_average,strike_rate,runs_fours(4s)%,runs_sixes(6s)%,boundary_runs(%),dot_balls(%),Hussey_Index,DPPI,BPI
2013,Mumbai Indians,AT Rayudu,15,231,265,76,113,20,0,22,4,2,0,0,14,1,18.93,114.72,33.21,9.06,42.26,32.9,133.65,21.72,46.75
2013,Mumbai Indians,DR Smith,13,341,418,173,99,17,2,40,19,7,4,0,13,0,32.15,122.58,38.28,27.27,65.55,50.73,154.73,39.41,56.91
2013,Mumbai Indians,Harbhajan Singh,13,79,116,30,32,3,0,12,5,0,0,0,6,7,19.33,146.84,41.38,25.86,67.24,37.97,166.17000000000002,28.38,62.07
2013,Mumbai Indians,KA Pollard,18,281,420,113,104,17,0,27,29,5,3,0,10,8,42.0,149.47,25.71,41.43,67.14,40.21,191.47,62.78,67.92
2013,Mumbai Indians,KD Karthik,19,411,510,172,158,22,1,54,14,8,2,0,18,1,28.33,124.09,42.35,16.47,58.82,41.85,152.42000000000002,35.15,55.06
2013,Mumbai Indians,RG Sharma,19,409,538,141,192,19,0,35,28,7,4,0,14,5,38.43,131.54,26.02,31.23,57.25,34.47,169.97,50.55,59.7
2013,Mumbai Indians,SR Tendulkar,14,231,287,111,75,13,0,39,5,4,1,0,14,0,20.5,124.24,54.36,10.45,64.81,48.05,144.74,25.47,54.48
2013,Pune Warriors,AD Mathews,10,139,172,45,71,9,1,5,10,3,0,0,7,3,24.57,123.74,11.63,34.88,46.51,32.37,148.31,30.4,51.64
2013,Pune Warriors,AJ Finch,14,336,456,155,96,21,2,54,16,7,4,0,14,0,32.57,135.71,47.37,21.05,68.42,46.13,168.28,44.2,61.51
2013,Pune Warriors,AM Nayar,9,73,66,29,34,6,0,5,0,0,0,0,6,3,11.0,90.41,30.3,0.0,30.3,39.73,101.41,9.95,35.68
2013,Pune Warriors,B Kumar,9,71,52,40,22,6,0,3,1,0,0,0,7,2,7.43,73.24,23.08,11.54,34.62,56.34,80.66999999999999,5.44,30.58
2013,Pune Warriors,MK Pandey,7,137,136,59,59,6,1,11,3,1,1,0,6,1,22.67,99.27,32.35,13.24,45.59,43.07,121.94,22.5,43.68
2013,Pune Warriors,MR Marsh,8,106,140,42,46,5,0,6,10,2,0,0,7,1,20.0,132.08,17.14,42.86,60.0,39.62,152.08,26.42,55.72
2013,Pune Warriors,RV Uthappa,16,371,434,169,135,22,5,42,12,6,2,0,16,0,27.12,116.98,38.71,16.59,55.3,45.55,144.1,31.72,51.88
2013,Pune Warriors,SPD Smith,7,132,159,50,55,10,0,15,4,3,0,0,4,3,39.75,120.45,37.74,15.09,52.83,37.88,160.2,47.88,54.95
2013,Pune Warriors,Yuvraj Singh,13,190,238,89,59,15,1,14,15,4,0,0,12,1,19.83,125.26,23.53,37.82,61.34,46.84,145.09,24.84,53.91
2013,Rajasthan Royals,AM Rahane,18,458,488,197,194,24,4,42,11,7,4,0,14,4,34.86,106.55,34.43,13.52,47.95,43.01,141.41,37.14,49.53
2013,Rajasthan Royals,BJ Hodge,14,218,293,75,95,18,0,27,9,4,1,0,7,7,41.86,134.4,36.86,18.43,55.29,34.4,176.26,56.26,60.6
2013,Rajasthan Royals,DH Yagnik,9,96,125,43,29,8,0,17,2,2,0,0,8,1,15.62,130.21,54.4,9.6,64.0,44.79,145.83,20.34,55.09
2013,Rajasthan Royals,JP Faulkner,9,57,57,28,19,3,0,5,2,0,0,0,5,4,11.4,100.0,35.09,21.05,56.14,49.12,111.4,11.4,43.91
2013,Rajasthan Royals,R Dravid,17,425,471,208,128,27,1,64,5,7,4,0,16,1,29.44,110.82,54.35,6.37,60.72,48.94,140.26,32.63,51.98
2013,Rajasthan Royals,SR Watson,16,380,543,156,138,17,1,59,22,8,2,1,14,2,38.79,142.89,43.46,24.31,67.77,41.05,181.67999999999998,55.43,64.73
2013,Rajasthan Royals,STR Binny,16,199,293,69,78,17,3,25,12,6,0,0,9,7,32.56,147.24,34.13,24.57,58.7,34.67,179.8,47.94,63.12
2013,Rajasthan Royals,SV Samson,10,178,206,67,78,8,2,19,5,3,1,0,8,2,25.75,115.73,36.89,14.56,51.46,37.64,141.48000000000002,29.8,50.51
2013,Royal Challengers Bangalore,AB de Villiers,14,219,360,61,91,20,1,34,15,6,2,0,10,4,36.0,164.38,37.78,25.0,62.78,27.85,200.38,59.18,69.77
2013,Royal Challengers Bangalore,CH Gayle,16,453,708,215,137,17,1,57,51,8,4,1,12,4,59.0,156.29,32.2,43.22,75.42,47.46,215.29,92.21,74.82
2013,Royal Challengers Bangalore,MC Henriques,9,125,165,48,45,11,0,20,3,1,0,0,4,5,41.25,132.0,48.48,10.91,59.39,38.4,173.25,54.45,60.23
2013,Royal Challengers Bangalore,V Kohli,16,457,634,176,170,35,2,64,22,9,6,0,14,2,45.29,138.73,40.38,20.82,61.2,38.51,184.01999999999998,62.83,64.02
2013,Sunrisers Hyderabad,A Ashish Reddy,10,89,125,25,42,9,1,8,5,1,0,0,6,4,20.83,140.45,25.6,24.0,49.6,28.09,161.27999999999997,29.26,56.62
2013,Sunrisers Hyderabad,BB Samantray,7,111,123,48,43,8,0,13,2,2,1,0,5,2,24.6,110.81,42.28,9.76,52.03,43.24,135.41,27.26,48.92
2013,Sunrisers Hyderabad,CL White,13,191,209,84,78,7,1,18,7,4,1,0,12,1,17.42,109.42,34.45,20.1,54.55,43.98,126.84,19.06,47.47
2013,Sunrisers Hyderabad,DJG Sammy,9,132,174,55,50,10,0,11,10,1,1,0,6,3,29.0,131.82,25.29,34.48,59.77,41.67,160.82,38.23,57.75
2013,Sunrisers Hyderabad,DW Steyn,8,36,53,15,9,6,0,5,2,0,0,0,2,6,26.5,147.22,37.74,22.64,60.38,41.67,173.72,39.01,62.14
2013,Sunrisers Hyderabad,GH Vihari,17,278,241,126,120,22,1,17,1,3,0,0,14,3,17.21,86.69,28.22,2.49,30.71,45.32,103.9,14.92,35.89
2013,Sunrisers Hyderabad,KC Sangakkara,9,136,120,62,57,4,1,13,0,0,0,0,9,0,13.33,88.24,43.33,0.0,43.33,45.59,101.57,11.76,37.8
2013,Sunrisers Hyderabad,KV Sharma,7,86,85,41,32,7,1,6,2,1,0,0,4,3,21.25,98.84,28.24,14.12,42.35,47.67,120.09,21.0,42.67
2013,Sunrisers Hyderabad,NLTC Perera,14,163,233,60,70,14,1,12,14,4,0,0,10,4,23.3,142.94,20.6,36.05,56.65,36.81,166.24,33.31,59.27
2013,Sunrisers Hyderabad,PA Patel,13,255,294,112,94,14,0,37,4,3,1,0,13,0,22.62,115.29,50.34,8.16,58.5,43.92,137.91,26.08,50.96
2013,Sunrisers Hyderabad,PA Reddy,7,101,91,47,42,5,1,9,0,0,0,0,7,0,13.0,90.1,39.56,0.0,39.56,46.53,103.1,11.71,37.54
2013,Sunrisers Hyderabad,S Dhawan,10,253,311,106,95,19,0,37,5,5,3,0,8,2,38.88,122.92,47.59,9.65,57.23,41.9,161.8,47.79,56.75
2014,Chennai Super Kings,BB McCullum,14,333,405,145,127,18,0,32,19,6,3,0,13,1,31.15,121.62,31.6,28.15,59.75,43.54,152.77,37.88,55.22
2014,Chennai Super Kings,DR Smith,16,416,566,197,126,18,0,50,34,8,5,0,16,0,35.38,136.06,35.34,36.04,71.38,47.36,171.44,48.14,62.92
2014,Chennai Super Kings,F du Plessis,12,235,303,72,113,22,0,26,7,5,2,0,11,1,27.55,128.94,34.32,13.86,48.18,30.64,156.49,35.52,54.23
2014,Chennai Super Kings,MS Dhoni,15,250,371,85,101,28,2,22,20,4,1,0,5,10,74.2,148.4,23.72,32.35,56.06,34.0,222.60000000000002,110.11,71.72
2014,Chennai Super Kings,RA Jadeja,10,110,146,31,56,12,0,9,5,1,0,0,5,5,29.2,132.73,24.66,20.55,45.21,28.18,161.92999999999998,38.76,55.2
2014,Chennai Super Kings,SK Raina,16,359,523,132,132,35,1,51,19,8,5,0,13,3,40.23,145.68,39.01,21.8,60.8,36.77,185.91,58.61,64.96
2014,Delhi Daredevils,JP Duminy,14,305,410,92,154,21,2,22,20,6,2,0,8,6,51.25,134.43,21.46,29.27,50.73,30.16,185.68,68.9,61.62
2014,Delhi Daredevils,KD Karthik,14,258,325,96,106,19,1,28,11,5,3,0,14,0,23.21,125.97,34.46,20.31,54.77,37.21,149.18,29.24,53.84
2014,Delhi Daredevils,KM Jadhav,10,101,149,32,49,3,0,13,7,1,0,0,5,5,29.8,147.52,34.9,28.19,63.09,31.68,177.32000000000002,43.96,63.33
2014,Delhi Daredevils,KP Pietersen,11,233,294,96,89,12,1,34,7,5,1,0,10,1,29.4,126.18,46.26,14.29,60.54,41.2,155.58,37.1,56.09
2014,Delhi Daredevils,M Vijay,11,192,207,90,68,13,1,20,5,3,1,0,11,0,18.82,107.81,38.65,14.49,53.14,46.88,126.63,20.29,46.88
2014,Delhi Daredevils,MA Agarwal,8,91,115,39,32,6,0,12,3,1,0,0,8,0,14.38,126.37,41.74,15.65,57.39,42.86,140.75,18.17,52.26
2014,Delhi Daredevils,MK Tiwary,8,118,152,42,54,9,0,14,4,2,1,0,5,3,30.4,128.81,36.84,15.79,52.63,35.59,159.21,39.16,55.7
2014,Delhi Daredevils,Q de Kock,7,130,153,63,41,3,2,19,4,2,0,0,7,0,21.86,117.69,49.67,15.69,65.36,48.46,139.55,25.73,52.75
2014,Kings XI Punjab,AR Patel,7,60,62,24,28,2,0,6,1,1,0,0,6,1,10.33,103.33,38.71,9.68,48.39,40.0,113.66,10.67,42.84
2014,Kings XI Punjab,DA Miller,16,299,446,99,122,31,0,34,21,6,3,0,10,6,44.6,149.16,30.49,28.25,58.74,33.11,193.76,66.53,66.47
2014,Kings XI Punjab,GJ Bailey,16,190,257,60,81,20,0,19,10,3,0,0,9,7,28.56,135.26,29.57,23.35,52.92,31.58,163.82,38.63,57.57
2014,Kings XI Punjab,GJ Maxwell,16,294,552,109,94,25,0,48,36,6,4,0,16,0,34.5,187.76,34.78,39.13,73.91,37.07,222.26,64.78,78.61
2014,Kings XI Punjab,M Vohra,8,233,324,111,66,20,3,27,16,6,1,0,8,0,40.5,139.06,33.33,29.63,62.96,47.64,179.56,56.32,62.56
2014,Kings XI Punjab,MG Johnson,8,50,56,27,12,5,0,4,3,0,0,0,3,5,18.67,112.0,28.57,32.14,60.71,54.0,130.67000000000002,20.91,49.98
2014,Kings XI Punjab,V Sehwag,17,315,455,155,87,18,0,56,18,7,1,1,17,0,26.76,144.44,49.23,23.74,72.97,49.21,171.2,38.65,63.48
2014,Kings XI Punjab,WP Saha,13,249,362,101,85,17,1,33,18,4,2,1,11,2,32.91,145.38,36.46,29.83,66.3,40.56,178.29,47.84,64.01
2014,Kolkata Knight Riders,G Gambhir,16,293,335,124,109,26,2,36,4,4,3,0,15,1,22.33,114.33,42.99,7.16,50.15,42.32,136.66,25.53,49.35
2014,Kolkata Knight Riders,JH Kallis,7,129,151,53,47,14,0,13,4,2,1,0,6,1,25.17,117.05,34.44,15.89,50.33,41.09,142.22,29.46,50.46
2014,Kolkata Knight Riders,MK Pandey,16,340,401,142,141,26,1,35,10,5,2,0,13,3,30.85,117.94,34.91,14.96,49.88,41.76,148.79,36.38,52.13
2014,Kolkata Knight Riders,RV Uthappa,16,479,660,171,191,30,0,74,18,11,5,0,15,1,44.0,137.79,44.85,16.36,61.21,35.7,181.79,60.63,63.23
2014,Kolkata Knight Riders,SA Yadav,10,117,164,47,40,12,2,16,5,2,0,0,5,5,32.8,140.17,39.02,18.29,57.32,40.17,172.96999999999997,45.98,60.58
2014,Kolkata Knight Riders,Shakib Al Hasan,11,152,227,47,67,15,0,22,7,3,1,0,7,4,32.43,149.34,38.77,18.5,57.27,30.92,181.77,48.43,63.29
2014,Kolkata Knight Riders,YK Pathan,12,165,268,56,66,11,0,15,20,4,1,0,9,3,29.78,162.42,22.39,44.78,67.16,33.94,192.2,48.37,68.56
2014,Mumbai Indians,AP Tare,11,98,126,47,29,6,1,16,3,0,0,0,8,3,15.75,128.57,50.79,14.29,65.08,47.96,144.32,20.25,55.04
2014,Mumbai Indians,AT Rayudu,14,287,361,98,129,30,0,31,8,7,2,0,14,0,25.79,125.78,34.35,13.3,47.65,34.15,151.57,32.44,52.72
2014,Mumbai Indians,CJ Anderson,11,181,265,75,60,14,1,21,15,3,1,0,9,2,29.44,146.41,31.7,33.96,65.66,41.44,175.85,43.1,63.29
2014,Mumbai Indians,CM Gautam,9,111,121,68,23,5,2,13,5,2,0,0,7,2,17.29,109.01,42.98,24.79,67.77,61.26,126.30000000000001,18.85,49.92
2014,Mumbai Indians,KA Pollard,15,203,273,75,85,16,2,15,15,3,1,0,8,7,34.12,134.48,21.98,32.97,54.95,36.95,168.6,45.88,59.01
2014,Mumbai Indians,LMP Simmons,8,291,394,125,97,19,1,43,14,6,3,1,7,1,56.29,135.4,43.65,21.32,64.97,42.96,191.69,76.22,65.47
2014,Mumbai Indians,MEK Hussey,9,182,209,79,72,9,3,17,7,3,2,0,9,0,23.22,114.84,32.54,20.1,52.63,43.41,138.06,26.67,49.92
2014,Mumbai Indians,RG Sharma,15,302,390,111,128,21,0,31,16,6,3,0,13,2,30.0,129.14,31.79,24.62,56.41,36.75,159.14,38.74,56.67
2014,Rajasthan Royals,AM Rahane,12,291,339,121,107,25,4,38,3,4,3,0,12,0,28.25,116.49,44.84,5.31,50.15,41.58,144.74,32.91,51.08
2014,Rajasthan Royals,JP Faulkner,12,94,181,29,39,7,0,8,16,3,0,0,4,8,45.25,192.55,17.68,53.04,70.72,30.85,237.8,87.13,81.76
2014,Rajasthan Royals,KK Nair,11,232,330,93,73,21,3,38,9,5,3,0,10,1,33.0,142.24,46.06,16.36,62.42,40.09,175.24,46.94,62.31
2014,Rajasthan Royals,R Bhatia,7,53,67,19,25,4,0,4,3,0,0,0,5,2,13.4,126.42,23.88,26.87,50.75,35.85,139.82,16.94,50.96
2014,Rajasthan Royals,SPD Smith,7,110,147,38,44,12,1,13,4,1,0,0,4,3,36.75,133.64,35.37,16.33,51.7,34.55,170.39,49.11,58.08
2014,Rajasthan Royals,SR Watson,13,196,240,106,49,11,3,19,14,4,2,0,12,1,20.0,122.45,31.67,35.0,66.67,54.08,142.45,24.49,54.47
2014,Rajasthan Royals,STR Binny,11,121,123,51,48,13,1,4,5,1,0,0,10,1,12.3,101.65,13.01,24.39,37.4,42.15,113.95,12.5,40.53
2014,Rajasthan Royals,SV Samson,13,273,339,118,103,17,0,25,17,6,2,0,13,0,26.08,124.18,29.5,30.09,59.59,43.22,150.26,32.39,54.69
2014,Royal Challengers Bangalore,AB de Villiers,13,249,395,80,103,22,0,26,24,5,3,0,11,2,35.91,158.63,26.33,36.46,62.78,32.13,194.54,56.96,67.98
2014,Royal Challengers Bangalore,CH Gayle,9,184,196,111,42,5,0,18,12,2,0,0,9,0,21.78,106.52,36.73,36.73,73.47,60.33,128.3,23.2,51.01
2014,Royal Challengers Bangalore,MA Starc,8,84,85,35,31,9,0,9,0,0,0,0,6,2,14.17,101.19,42.35,0.0,42.35,41.67,115.36,14.34,41.86
2014,Royal Challengers Bangalore,PA Patel,12,185,205,95,52,12,1,30,1,2,1,0,10,2,20.5,110.81,58.54,2.93,61.46,51.35,131.31,22.72,49.99
2014,Royal Challengers Bangalore,S Rana,7,65,73,28,21,9,0,7,1,0,0,0,3,4,24.33,112.31,38.36,8.22,46.58,43.08,136.64,27.33,48.28
2014,Royal Challengers Bangalore,V Kohli,14,294,359,114,127,19,2,23,16,6,2,0,13,1,27.62,122.11,25.63,26.74,52.37,38.78,149.73,33.73,53.03
2014,Royal Challengers Bangalore,Yuvraj Singh,14,278,376,133,91,13,1,22,28,5,3,0,11,3,34.18,135.25,23.4,44.68,68.09,47.84,169.43,46.23,61.78
2014,Sunrisers Hyderabad,AJ Finch,13,263,309,115,96,16,1,31,9,3,2,0,11,2,28.09,117.49,40.13,17.48,57.61,43.73,145.57999999999998,33.0,52.89
2014,Sunrisers Hyderabad,DA Warner,14,375,528,130,158,35,0,39,24,9,6,0,11,3,48.0,140.8,29.55,27.27,56.82,34.67,188.8,67.58,64.4
2014,Sunrisers Hyderabad,DJG Sammy,9,91,108,48,31,5,1,4,8,0,0,0,7,2,15.43,118.68,14.81,44.44,59.26,52.75,134.11,18.31,50.74
2014,Sunrisers Hyderabad,KL Rahul,8,164,166,62,78,11,0,12,3,1,0,0,8,0,20.75,101.22,28.92,10.84,39.76,37.8,121.97,21.0,42.47
2014,Sunrisers Hyderabad,NV Ojha,10,161,232,73,60,4,2,14,17,1,1,0,6,4,38.67,144.1,24.14,43.97,68.1,45.34,182.76999999999998,55.72,65.13
2014,Sunrisers Hyderabad,S Dhawan,14,319,377,154,106,15,1,49,7,7,2,0,13,1,29.0,118.18,51.99,11.14,63.13,48.28,147.18,34.27,54.28
2015,Chennai Super Kings,BB McCullum,14,280,436,139,66,14,0,51,23,5,2,1,13,1,33.54,155.71,46.79,31.65,78.44,49.64,189.25,52.23,69.56
2015,Chennai Super Kings,DJ Bravo,13,148,195,57,58,8,1,22,5,2,1,0,9,4,21.67,131.76,45.13,15.38,60.51,38.51,153.43,28.55,56.51
2015,Chennai Super Kings,DR Smith,16,335,399,189,73,11,0,52,16,5,2,0,16,0,24.94,119.1,52.13,24.06,76.19,56.42,144.04,29.7,56.26
2015,Chennai Super Kings,F du Plessis,15,304,380,104,145,21,5,37,5,5,1,0,13,2,29.23,125.0,38.95,7.89,46.84,34.21,154.23,36.54,53.06
2015,Chennai Super Kings,MS Dhoni,17,305,372,127,114,24,0,27,17,5,1,0,12,5,31.0,121.97,29.03,27.42,56.45,41.64,152.97,37.81,54.73
2015,Chennai Super Kings,P Negi,9,73,116,26,27,8,1,10,5,1,0,0,8,1,14.5,158.9,34.48,25.86,60.34,35.62,173.4,23.04,62.74
2015,Chennai Super Kings,RA Jadeja,11,126,132,44,63,10,1,7,3,0,0,0,7,4,18.86,104.76,21.21,13.64,34.85,34.92,123.62,19.76,42.57
2015,Chennai Super Kings,SK Raina,17,305,374,139,113,19,1,31,16,4,2,0,15,2,24.93,122.62,33.16,25.67,58.82,45.57,147.55,30.57,54.04
2015,Delhi Daredevils,AD Mathews,10,104,144,39,44,8,0,12,6,0,0,0,7,3,20.57,138.46,33.33,25.0,58.33,37.5,159.03,28.48,57.62
2015,Delhi Daredevils,JP Duminy,13,315,414,120,135,24,1,27,20,5,4,0,10,3,41.4,131.43,26.09,28.99,55.07,38.1,172.83,54.41,59.62
2015,Delhi Daredevils,KM Jadhav,12,140,189,48,62,9,1,16,7,2,1,0,8,4,23.62,135.0,33.86,22.22,56.08,34.29,158.62,31.89,56.99
2015,Delhi Daredevils,MA Agarwal,10,177,213,83,69,5,0,23,7,3,2,0,9,1,23.67,120.34,43.19,19.72,62.91,46.89,144.01,28.48,53.82
2015,Delhi Daredevils,SS Iyer,14,342,439,166,115,17,0,41,21,7,4,0,13,1,33.77,128.36,37.36,28.7,66.06,48.54,162.13000000000002,43.35,59.17
2015,Delhi Daredevils,Yuvraj Singh,13,210,248,97,74,11,0,23,10,3,2,0,13,0,19.08,118.1,37.1,24.19,61.29,46.19,137.18,22.53,51.8
2015,Kings XI Punjab,AR Patel,12,174,206,62,90,8,0,13,8,2,0,0,9,3,22.89,118.39,25.24,23.3,48.54,35.63,141.28,27.1,50.1
2015,Kings XI Punjab,DA Miller,13,266,357,105,105,21,0,21,21,4,2,0,11,2,32.45,134.21,23.53,35.29,58.82,39.47,166.66000000000003,43.55,59.02
2015,Kings XI Punjab,GJ Bailey,12,190,259,58,89,20,0,22,7,2,2,0,11,1,23.55,136.32,33.98,16.22,50.19,30.53,159.87,32.1,56.04
2015,Kings XI Punjab,GJ Maxwell,11,112,145,55,31,7,0,13,8,2,0,0,11,0,13.18,129.46,35.86,33.1,68.97,49.11,142.64000000000001,17.06,55.27
2015,Kings XI Punjab,M Vijay,11,228,251,123,59,12,4,27,8,4,0,0,11,0,22.82,110.09,43.03,19.12,62.15,53.95,132.91,25.12,50.02
2015,Kings XI Punjab,M Vohra,7,81,82,45,23,5,1,4,5,1,0,0,7,0,11.71,101.23,19.51,36.59,56.1,55.56,112.94,11.85,43.93
